gps_point,dbh,type,dead,species
342,10,Q. crispula,FALSE,Quercus crispula Blume
343,10,Broadleaves,FALSE,Carpinus laxiflora (Siebold et Zucc.) Blume
343,10,Broadleaves,FALSE,Carpinus laxiflora (Siebold et Zucc.) Blume
343,10,Broadleaves,FALSE,Carpinus laxiflora (Siebold et Zucc.) Blume
343,10,Broadleaves,FALSE,Carpinus laxiflora (Siebold et Zucc.) Blume
343,10,Broadleaves,FALSE,Carpinus laxiflora (Siebold et Zucc.) Blume
343,10,Broadleaves,FALSE,Carpinus laxiflora (Siebold et Zucc.) Blume
343,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
343,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
343,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
343,30,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
343,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
343,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
343,10,Q. crispula,FALSE,Quercus crispula Blume
343,10,Q. crispula,FALSE,Quercus crispula Blume
343,10,Q. crispula,FALSE,Quercus crispula Blume
343,10,Q. crispula,FALSE,Quercus crispula Blume
343,30,Q. crispula,FALSE,Quercus crispula Blume
343,10,Q. crispula,FALSE,Quercus crispula Blume
343,10,Q. crispula,FALSE,Quercus crispula Blume
343,30,Broadleaves,FALSE,Broadleavess spp.
344,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
344,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
344,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
344,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
344,30,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
344,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
344,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
344,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
344,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
344,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
344,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
344,10,Q. serata,FALSE,Quercus serrata Murray
344,10,Q. serata,FALSE,Quercus serrata Murray
344,10,Q. serata,FALSE,Quercus serrata Murray
344,10,Q. serata,FALSE,Quercus serrata Murray
344,10,Q. serata,FALSE,Quercus serrata Murray
344,10,Q. serata,FALSE,Quercus serrata Murray
344,10,Q. serata,TRUE,Quercus serrata Murray
344,10,Q. serata,FALSE,Quercus serrata Murray
344,10,Q. crispula,FALSE,Quercus crispula Blume
344,10,Q. crispula,FALSE,Quercus crispula Blume
345,10,Conifer,FALSE,Larix kaempferi (Lamb.) Carriere
345,10,Q. serata,FALSE,Quercus serrata Murray
345,10,Broadleaves,FALSE,Acer sieboldianum Miq.
345,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
345,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
346,30,Conifer,FALSE,Pinus densiflora Siebold et Zucc.
346,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
346,10,Broadleaves,FALSE,Pterocarya rhoifolia Siebold et Zucc.
346,10,Broadleaves,FALSE,Pterocarya rhoifolia Siebold et Zucc.
346,10,Broadleaves,FALSE,Pterocarya rhoifolia Siebold et Zucc.
346,10,Broadleaves,FALSE,Pterocarya rhoifolia Siebold et Zucc.
346,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
346,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
346,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
346,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
346,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
346,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
346,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
346,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
346,10,Broadleaves,FALSE,Albizia julibrissin Durazz.
346,10,Q. crispula,FALSE,Quercus crispula Blume
346,10,Q. crispula,FALSE,Quercus crispula Blume
346,10,Q. crispula,FALSE,Quercus crispula Blume
347,10,Broadleaves,FALSE,Juglans mandshurica Maxim.  var. sachalinensis (Komatsu) Kitam.
347,10,Broadleaves,FALSE,Juglans mandshurica Maxim.  var. sachalinensis (Komatsu) Kitam.
347,30,Q. serata,FALSE,Quercus serrata Murray
347,10,Q. serata,FALSE,Quercus serrata Murray
347,10,Broadleaves,FALSE,Pterocarya rhoifolia Siebold et Zucc.
347,10,Broadleaves,FALSE,Pterocarya rhoifolia Siebold et Zucc.
347,10,Broadleaves,FALSE,Pterocarya rhoifolia Siebold et Zucc.
347,10,Broadleaves,FALSE,Pterocarya rhoifolia Siebold et Zucc.
347,10,Broadleaves,FALSE,Pterocarya rhoifolia Siebold et Zucc.
347,10,Broadleaves,FALSE,Pterocarya rhoifolia Siebold et Zucc.
347,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
347,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
347,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
347,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
347,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
347,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
347,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
347,30,Broadleaves,FALSE,Cornus controversa Hemsl. ex Prain
347,30,Q. crispula,FALSE,Quercus crispula Blume
348,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
348,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
348,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
348,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
348,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
348,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
348,10,Q. serata,FALSE,Quercus serrata Murray
348,10,Q. serata,FALSE,Quercus serrata Murray
348,10,Broadleaves,FALSE,Pterocarya rhoifolia Siebold et Zucc.
349,10,Broadleaves,FALSE,Padus grayana (Maxim.) C.K.Schneid.
349,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
349,10,Broadleaves,FALSE,Albizia julibrissin Durazz.
349,10,Broadleaves,FALSE,Magnolia obovata Thunb.
349,10,Broadleaves,FALSE,Cornus controversa Hemsl. ex Prain
349,10,Q. crispula,TRUE,Quercus crispula Blume
349,10,Q. crispula,FALSE,Quercus crispula Blume
349,30,Q. crispula,TRUE,Quercus crispula Blume
350,10,Broadleaves,FALSE,Fraxinus lanuginosa Koidz.  f. serrata (Nakai) Murata
350,10,Q. serata,FALSE,Quercus serrata Murray
350,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
350,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
350,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
350,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
350,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
350,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
350,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
350,10,Broadleaves,FALSE,Albizia julibrissin Durazz.
350,10,Broadleaves,FALSE,Broadleavess spp.
350,10,Broadleaves,FALSE,Broadleavess spp.
351,10,Q. serata,FALSE,Quercus serrata Murray
351,10,Q. serata,FALSE,Quercus serrata Murray
351,10,Q. serata,FALSE,Quercus serrata Murray
351,10,Q. serata,FALSE,Quercus serrata Murray
351,10,Q. serata,FALSE,Quercus serrata Murray
351,10,Q. serata,FALSE,Quercus serrata Murray
351,10,Q. serata,FALSE,Quercus serrata Murray
351,10,Q. serata,FALSE,Quercus serrata Murray
351,10,Q. serata,FALSE,Quercus serrata Murray
351,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
351,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
351,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
351,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
351,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
351,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
351,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
351,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
352,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
352,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
352,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
352,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
352,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
352,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
352,30,Q. serata,FALSE,Quercus serrata Murray
352,10,Q. serata,FALSE,Quercus serrata Murray
352,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
352,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
352,30,Q. crispula,FALSE,Quercus crispula Blume
352,30,Q. crispula,FALSE,Quercus crispula Blume
353,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
353,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
353,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
353,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
353,10,Q. serata,FALSE,Quercus serrata Murray
353,10,Broadleaves,FALSE,Magnolia obovata Thunb.
353,10,Broadleaves,FALSE,Magnolia obovata Thunb.
353,10,Broadleaves,FALSE,Magnolia obovata Thunb.
353,10,Broadleaves,FALSE,Magnolia obovata Thunb.
353,10,Q. crispula,FALSE,Quercus crispula Blume
353,10,Q. crispula,FALSE,Quercus crispula Blume
353,10,Q. crispula,FALSE,Quercus crispula Blume
354,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
354,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
354,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
354,10,Broadleaves,FALSE,Magnolia obovata Thunb.
354,10,Q. crispula,TRUE,Quercus crispula Blume
354,30,Q. crispula,TRUE,Quercus crispula Blume
354,10,Q. crispula,TRUE,Quercus crispula Blume
354,10,Broadleaves,FALSE,Broadleavess spp.
516,30,Q. serata,FALSE,Quercus serrata Murray
516,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
516,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
516,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
516,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
516,10,Broadleaves,FALSE,Styrax obassia Siebold et Zucc.
516,10,Broadleaves,FALSE,Styrax obassia Siebold et Zucc.
516,10,Broadleaves,FALSE,Styrax obassia Siebold et Zucc.
516,10,Broadleaves,FALSE,Cornus controversa Hemsl. ex Prain
517,30,Q. serata,TRUE,Quercus serrata Murray
517,30,Q. serata,TRUE,Quercus serrata Murray
517,10,Q. serata,TRUE,Quercus serrata Murray
517,30,Q. serata,FALSE,Quercus serrata Murray
517,10,Broadleaves,FALSE,Acer sieboldianum Miq.
517,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
517,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
517,10,Broadleaves,FALSE,Acer japonicum Thunb.
517,10,Broadleaves,FALSE,Styrax obassia Siebold et Zucc.
519,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
519,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
519,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
519,30,Broadleaves,FALSE,Magnolia obovata Thunb.
519,10,Broadleaves,FALSE,Magnolia obovata Thunb.
519,30,Q. crispula,TRUE,Quercus crispula Blume
519,30,Q. crispula,TRUE,Quercus crispula Blume
519,30,Q. crispula,TRUE,Quercus crispula Blume
519,30,Q. crispula,TRUE,Quercus crispula Blume
520,30,Broadleaves,FALSE,Juglans mandshurica Maxim.  var. sachalinensis (Komatsu) Kitam.
520,30,Broadleaves,FALSE,Juglans mandshurica Maxim.  var. sachalinensis (Komatsu) Kitam.
520,30,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
520,30,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
520,30,Broadleaves,FALSE,Magnolia obovata Thunb.
520,50,Broadleaves,FALSE,Magnolia obovata Thunb.
520,30,Q. crispula,TRUE,Quercus crispula Blume
521,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
521,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
521,50,Q. serata,FALSE,Quercus serrata Murray
521,10,Q. serata,FALSE,Quercus serrata Murray
521,30,Q. serata,FALSE,Quercus serrata Murray
521,30,Q. serata,FALSE,Quercus serrata Murray
521,30,Q. serata,TRUE,Quercus serrata Murray
521,30,Q. serata,TRUE,Quercus serrata Murray
521,50,Broadleaves,FALSE,Kalopanax septemlobus (Thunb.) Koidz.
522,30,Q. serata,FALSE,Quercus serrata Murray
522,10,Q. serata,FALSE,Quercus serrata Murray
522,30,Q. serata,FALSE,Quercus serrata Murray
522,30,Q. serata,FALSE,Quercus serrata Murray
522,30,Q. serata,FALSE,Quercus serrata Murray
522,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
522,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
522,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
522,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
522,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
522,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
523,10,Q. serata,FALSE,Quercus serrata Murray
523,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
523,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
523,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
523,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
524,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
524,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
524,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
524,10,Broadleaves,FALSE,Zelkova serrata (Thunb.) Makino
524,30,Q. serata,FALSE,Quercus serrata Murray
524,30,Q. serata,FALSE,Quercus serrata Murray
524,30,Broadleaves,FALSE,Carpinus cordata Blume
524,10,Broadleaves,FALSE,Carpinus cordata Blume
524,30,Broadleaves,FALSE,Fraxinus longicuspis Siebold et Zucc.
526,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
526,30,Q. serata,FALSE,Quercus serrata Murray
526,10,Q. serata,FALSE,Quercus serrata Murray
526,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
526,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
526,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
526,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
526,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
526,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
526,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
526,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
526,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
526,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
526,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
526,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
526,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
526,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
526,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
526,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
526,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
526,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
527,10,Q. serata,FALSE,Quercus serrata Murray
527,10,Q. serata,FALSE,Quercus serrata Murray
527,10,Q. serata,FALSE,Quercus serrata Murray
527,10,Q. serata,FALSE,Quercus serrata Murray
527,10,Q. serata,FALSE,Quercus serrata Murray
527,10,Q. serata,FALSE,Quercus serrata Murray
527,10,Q. serata,FALSE,Quercus serrata Murray
527,30,Q. serata,FALSE,Quercus serrata Murray
527,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
527,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
527,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
527,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
527,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
527,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
527,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
527,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
527,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
527,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
527,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
527,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
527,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
527,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
527,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
528,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
528,30,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
528,30,Q. serata,FALSE,Quercus serrata Murray
528,10,Broadleaves,FALSE,Cornus controversa Hemsl. ex Prain
528,10,Broadleaves,FALSE,Cornus controversa Hemsl. ex Prain
528,10,Broadleaves,FALSE,Cornus controversa Hemsl. ex Prain
528,10,Broadleaves,FALSE,Cornus controversa Hemsl. ex Prain
528,10,Broadleaves,FALSE,Cornus controversa Hemsl. ex Prain
529,10,Conifer,FALSE,Pinus densiflora Siebold et Zucc.
529,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
529,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
529,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
529,10,Q. serata,FALSE,Quercus serrata Murray
529,10,Q. serata,FALSE,Quercus serrata Murray
529,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
529,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
529,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
529,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
529,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
529,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
529,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
529,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
529,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
529,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
529,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
529,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
529,10,Q. crispula,FALSE,Quercus crispula Blume
529,10,Q. crispula,FALSE,Quercus crispula Blume
529,10,Q. crispula,FALSE,Quercus crispula Blume
530,10,Broadleaves,FALSE,Juglans mandshurica Maxim.  var. sachalinensis (Komatsu) Kitam.
530,30,Broadleaves,FALSE,Paulownia tomentosa (Thunb.) Steud.
530,30,Broadleaves,FALSE,Paulownia tomentosa (Thunb.) Steud.
530,10,Q. crispula,FALSE,Quercus crispula Blume
530,10,Q. crispula,FALSE,Quercus crispula Blume
531,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
531,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
531,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
531,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
531,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
531,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
531,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
531,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
531,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
531,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
531,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
531,10,Q. crispula,FALSE,Quercus crispula Blume
532,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
532,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
532,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
532,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
532,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
532,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
532,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
532,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
532,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
532,10,Q. crispula,FALSE,Quercus crispula Blume
533,10,Broadleaves,FALSE,Styrax japonica Siebold et Zucc.
533,30,Q. serata,FALSE,Quercus serrata Murray
533,10,Q. serata,FALSE,Quercus serrata Murray
533,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
533,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
533,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
533,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
533,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
533,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
533,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
533,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
533,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
533,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
533,30,Conifer,FALSE,Abies firma Siebold et Zucc.
533,30,Conifer,FALSE,Abies firma Siebold et Zucc.
534,30,Q. serata,FALSE,Quercus serrata Murray
534,10,Q. serata,FALSE,Quercus serrata Murray
534,10,Q. serata,FALSE,Quercus serrata Murray
534,10,Q. serata,FALSE,Quercus serrata Murray
534,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
534,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
534,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
534,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
534,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
534,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
534,10,Q. crispula,FALSE,Quercus crispula Blume
535,30,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
535,10,Q. serata,FALSE,Quercus serrata Murray
535,10,Q. crispula,FALSE,Quercus crispula Blume
536,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
536,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
536,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
536,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
536,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
536,30,Broadleaves,FALSE,Magnolia obovata Thunb.
536,10,Q. crispula,TRUE,Quercus crispula Blume
536,10,Q. crispula,TRUE,Quercus crispula Blume
536,10,Q. crispula,TRUE,Quercus crispula Blume
536,10,Q. crispula,FALSE,Quercus crispula Blume
536,30,Q. crispula,FALSE,Quercus crispula Blume
536,10,Q. crispula,FALSE,Quercus crispula Blume
536,10,Q. crispula,FALSE,Quercus crispula Blume
536,10,Q. crispula,TRUE,Quercus crispula Blume
536,10,Q. crispula,TRUE,Quercus crispula Blume
536,10,Q. crispula,TRUE,Quercus crispula Blume
536,10,Q. crispula,TRUE,Quercus crispula Blume
536,10,Q. crispula,FALSE,Quercus crispula Blume
536,10,Q. crispula,FALSE,Quercus crispula Blume
536,10,Q. crispula,TRUE,Quercus crispula Blume
536,30,Q. crispula,TRUE,Quercus crispula Blume
536,10,Q. crispula,TRUE,Quercus crispula Blume
537,10,Broadleaves,FALSE,Juglans mandshurica Maxim.  var. sachalinensis (Komatsu) Kitam.
537,10,Broadleaves,FALSE,Juglans mandshurica Maxim.  var. sachalinensis (Komatsu) Kitam.
537,30,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
537,30,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
537,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
537,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
537,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
537,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
537,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
537,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
537,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
537,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
537,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
537,10,Broadleaves,FALSE,Magnolia obovata Thunb.
537,10,Q. crispula,FALSE,Quercus crispula Blume
538,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
538,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
538,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
538,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
538,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
538,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
538,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
538,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
538,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
538,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
538,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
538,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
538,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
538,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
538,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
538,10,Q. crispula,FALSE,Quercus crispula Blume
538,10,Q. crispula,FALSE,Quercus crispula Blume
538,10,Q. crispula,FALSE,Quercus crispula Blume
538,10,Q. crispula,FALSE,Quercus crispula Blume
539,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
